Source,Target,Type,Label,Weight,Domain,SourceLayer,MappingStatus,RelationshipType,ArtifactType,Purpose,DecisionType,RuleId
capability:C1B,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C1B,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C1B,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-community-rules-roles-and-fairness,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C1B,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C1B,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C1B,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C1C,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C1C,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C1C,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C1C,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-community-rules-roles-and-fairness,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C1C,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C1C,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C1C,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C1D,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C1D,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C1D,performance:advanced,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C1D,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-community-rules-roles-and-fairness,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C1D,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C1D,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C1D,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C2,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C2,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C2,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-institutions-rights-responsibilities-and-processes,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C2,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2A,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C2A,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C2A,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C2A,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-institutions-rights-responsibilities-and-processes,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C2A,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2A,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2A,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2B,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C2B,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C2B,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C2B,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-institutions-rights-responsibilities-and-processes,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C2B,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2B,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2B,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2C,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C2C,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C2C,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C2C,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-institutions-rights-responsibilities-and-processes,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C2C,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2C,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2C,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2D,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C2D,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C2D,performance:advanced,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C2D,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-institutions-rights-responsibilities-and-processes,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C2D,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2D,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C2D,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C3,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C3,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C3,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-civic-decision-making-and-deliberation,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C3,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3A,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C3A,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C3A,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C3A,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-civic-decision-making-and-deliberation,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C3A,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3A,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3A,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3B,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C3B,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C3B,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C3B,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-civic-decision-making-and-deliberation,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C3B,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3B,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3B,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3C,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C3C,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C3C,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C3C,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-civic-decision-making-and-deliberation,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C3C,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3C,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3C,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3D,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C3D,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C3D,performance:advanced,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C3D,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-civic-decision-making-and-deliberation,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C3D,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3D,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C3D,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C4,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C4,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C4,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-constitutional-principles-and-public-policy,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C4,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4A,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C4A,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C4A,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C4A,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-constitutional-principles-and-public-policy,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C4A,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4A,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4A,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4B,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C4B,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C4B,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C4B,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-constitutional-principles-and-public-policy,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C4B,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4B,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4B,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4C,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C4C,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C4C,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C4C,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-constitutional-principles-and-public-policy,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C4C,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4C,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4C,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4D,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C4D,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C4D,performance:advanced,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C4D,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-constitutional-principles-and-public-policy,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C4D,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4D,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C4D,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C5,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C5,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C5,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C5,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-comparative-government-and-civic-action,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C5,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C5,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C5,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C5A,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C5A,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C5A,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C5A,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-comparative-government-and-civic-action,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:C5A,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C5A,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C5A,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:C5B,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:C5B,content_domain:civics-and-collective-decision-making,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:C5B,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:C5B,anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-comparative-government-and-civic-action,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
