Source,Target,Type,Label,Weight,Domain,SourceLayer,MappingStatus,RelationshipType,ArtifactType,Purpose,DecisionType,RuleId
capability:V2,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V3,grade-band:grades-1-3,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,mapped,,,,,
capability:V3,content-domain:number-and-operations-in-base-ten,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,mapped,,,,,
capability:V3,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:V3,ccss-anchor:grades-1-3:understand-place-value-and-use-it-to-structure-multidigit-comparison-and-operations,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,mapped,,,,,
capability:V3,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:V3,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V3,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V3,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V3,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:V3,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V3,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V3,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V3,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V3,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V3,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V3,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V3,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V3,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V3,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V4,grade-band:grades-1-3,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,mapped,,,,,
capability:V4,content-domain:number-and-operations-in-base-ten,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,mapped,,,,,
capability:V4,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:V4,ccss-anchor:grades-1-3:understand-place-value-and-use-it-to-structure-multidigit-comparison-and-operations,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,mapped,,,,,
capability:V4,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:V4,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V4,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V4,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V4,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:V4,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V4,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V4,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V4,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V4,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V4,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V4,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V4,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V4,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V4,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V5,grade-band:grades-1-3,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,mapped,,,,,
capability:V5,content-domain:number-and-operations-in-base-ten,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,mapped,,,,,
capability:V5,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:V5,ccss-anchor:grades-1-3:understand-place-value-and-use-it-to-structure-multidigit-comparison-and-operations,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,mapped,,,,,
capability:V5,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:V5,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V5,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V5,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V5,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:V5,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V5,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V5,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V5,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V5,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V5,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V5,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:V5,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V5,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:V5,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X1,grade-band:grades-4-5,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,mapped,,,,,
capability:X1,content-domain:number-and-operations-in-base-ten-number-and-operations-with-fractions,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,mapped,,,,,
capability:X1,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:X1,ccss-anchor:grades-4-5:extend-place-value-reasoning-to-decimals-and-connect-decimals-to-fraction-benchmarks,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,mapped,,,,,
capability:X1,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:X1,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X1,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X1,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X1,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:X1,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X1,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X1,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X1,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X1,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X1,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X1,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X1,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X1,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X1,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X2,grade-band:grades-4-5,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,mapped,,,,,
capability:X2,content-domain:number-and-operations-in-base-ten-number-and-operations-with-fractions,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,mapped,,,,,
capability:X2,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:X2,ccss-anchor:grades-4-5:extend-place-value-reasoning-to-decimals-and-connect-decimals-to-fraction-benchmarks,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,mapped,,,,,
capability:X2,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:X2,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X2,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X2,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X2,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:X2,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X2,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X2,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X2,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X2,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X2,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X2,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X2,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X2,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X2,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X3,grade-band:grades-4-5,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,mapped,,,,,
capability:X3,content-domain:number-and-operations-in-base-ten-number-and-operations-with-fractions,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,mapped,,,,,
capability:X3,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:X3,ccss-anchor:grades-4-5:extend-place-value-reasoning-to-decimals-and-connect-decimals-to-fraction-benchmarks,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,mapped,,,,,
capability:X3,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:X3,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X3,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X3,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X3,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:X3,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X3,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X3,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X3,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X3,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X3,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X3,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X3,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X3,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X3,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X4,grade-band:grades-4-5,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,mapped,,,,,
capability:X4,content-domain:number-and-operations-in-base-ten-number-and-operations-with-fractions,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,mapped,,,,,
capability:X4,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:X4,ccss-anchor:grades-4-5:extend-place-value-reasoning-to-decimals-and-connect-decimals-to-fraction-benchmarks,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,mapped,,,,,
capability:X4,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:X4,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X4,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X4,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X4,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:X4,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X4,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X4,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X4,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X4,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X4,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X4,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X4,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X4,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X4,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X5,grade-band:grades-4-5,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,mapped,,,,,
capability:X5,content-domain:number-and-operations-in-base-ten-number-and-operations-with-fractions,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,mapped,,,,,
capability:X5,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:X5,ccss-anchor:grades-4-5:extend-place-value-reasoning-to-decimals-and-connect-decimals-to-fraction-benchmarks,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,mapped,,,,,
capability:X5,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:X5,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X5,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X5,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X5,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:X5,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X5,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X5,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X5,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X5,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X5,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X5,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:X5,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X5,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:X5,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:U1,grade-band:kindergarten-to-grade-3,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,mapped,,,,,
capability:U1,content-domain:operations-and-algebraic-thinking-number-and-operations-with-fractions,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,mapped,,,,,
capability:U1,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:U1,ccss-anchor:kindergarten-to-grade-3:reason-about-equal-groups-equal-shares-and-partitioning-as-foundations-for-multiplication-division-and-fractions,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,mapped,,,,,
