:START_ID(Entity),:END_ID(Entity),:TYPE,domain,source_layer,mapping_status,relationship_type,artifact_type,purpose,decision_type,rule_id
capability:Q4,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q4,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q4,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q4,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-investigation-design-representation-and-data-use,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q4,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q4,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q4,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q4A,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q4A,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q4A,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q4A,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-investigation-design-representation-and-data-use,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q4A,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q4A,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q4A,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q4B,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q4B,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q4B,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q4B,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-investigation-design-representation-and-data-use,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q4B,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q4B,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q4B,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q4C,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q4C,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q4C,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q4C,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-investigation-design-representation-and-data-use,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q4C,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q4C,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q4C,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q4D,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q4D,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q4D,performance:advanced,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q4D,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-investigation-design-representation-and-data-use,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q4D,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q4D,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q4D,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q5,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q5,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q5,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-evaluation-of-sources-models-and-claims,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q5,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5A,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q5A,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q5A,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q5A,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-evaluation-of-sources-models-and-claims,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q5A,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5A,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5A,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5B,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q5B,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q5B,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q5B,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-evaluation-of-sources-models-and-claims,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q5B,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5B,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5B,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5C,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q5C,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q5C,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q5C,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-evaluation-of-sources-models-and-claims,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q5C,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5C,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5C,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5D,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q5D,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q5D,performance:advanced,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q5D,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-evaluation-of-sources-models-and-claims,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q5D,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5D,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q5D,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q6,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q6,performance:advanced,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q6,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-synthesis-argument-and-public-communication,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q6,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6A,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q6A,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q6A,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q6A,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-synthesis-argument-and-public-communication,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q6A,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6A,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6A,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6B,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q6B,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q6B,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q6B,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-synthesis-argument-and-public-communication,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q6B,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6B,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6B,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6C,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q6C,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q6C,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q6C,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-synthesis-argument-and-public-communication,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q6C,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6C,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6C,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6D,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q6D,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q6D,performance:advanced,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q6D,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-synthesis-argument-and-public-communication,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q6D,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6D,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q6D,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
overlay:ap-united-states-history-overlay,assessment_unit:apush-historical-thinking-and-sourcing,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apush-historical-thinking-and-sourcing,capability:Q4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apush-historical-thinking-and-sourcing,capability:Q5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apush-historical-thinking-and-sourcing,capability:Q6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apush-historical-thinking-and-sourcing,capability:H4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apush-historical-thinking-and-sourcing,capability:H5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apush-historical-thinking-and-sourcing,capability:H6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apush-historical-thinking-and-sourcing,capability:A1,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apush-historical-thinking-and-sourcing,capability:A2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-united-states-history-overlay,assessment_unit:apush-periodization-and-change-over-time,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apush-periodization-and-change-over-time,capability:H1,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apush-periodization-and-change-over-time,capability:H2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apush-periodization-and-change-over-time,capability:H3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apush-periodization-and-change-over-time,capability:H5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apush-periodization-and-change-over-time,capability:H6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-united-states-history-overlay,assessment_unit:apush-government-society-and-public-life,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,partially_covered,assessment_unit,,,,
assessment_unit:apush-government-society-and-public-life,capability:C2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apush-government-society-and-public-life,capability:C3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apush-government-society-and-public-life,capability:C4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apush-government-society-and-public-life,capability:C5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apush-government-society-and-public-life,capability:H3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apush-government-society-and-public-life,capability:H4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
overlay:ap-united-states-history-overlay,assessment_unit:apush-economy-geography-and-reform,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,partially_covered,assessment_unit,,,,
assessment_unit:apush-economy-geography-and-reform,capability:G3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apush-economy-geography-and-reform,capability:G4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apush-economy-geography-and-reform,capability:G5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apush-economy-geography-and-reform,capability:E3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apush-economy-geography-and-reform,capability:E4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apush-economy-geography-and-reform,capability:H3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apush-economy-geography-and-reform,capability:H5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
overlay:ap-world-history-modern-overlay,assessment_unit:apwh-historical-thinking-and-comparison,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apwh-historical-thinking-and-comparison,capability:Q4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-historical-thinking-and-comparison,capability:Q5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-historical-thinking-and-comparison,capability:Q6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-historical-thinking-and-comparison,capability:H4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-historical-thinking-and-comparison,capability:H5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-historical-thinking-and-comparison,capability:H6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-historical-thinking-and-comparison,capability:A1,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-historical-thinking-and-comparison,capability:A2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-world-history-modern-overlay,assessment_unit:apwh-global-processes-and-periodization,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apwh-global-processes-and-periodization,capability:H2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-global-processes-and-periodization,capability:H3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-global-processes-and-periodization,capability:H5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-global-processes-and-periodization,capability:G5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-global-processes-and-periodization,capability:G6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-world-history-modern-overlay,assessment_unit:apwh-state-building-economy-and-exchange,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,partially_covered,assessment_unit,,,,
assessment_unit:apwh-state-building-economy-and-exchange,capability:C4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apwh-state-building-economy-and-exchange,capability:C5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apwh-state-building-economy-and-exchange,capability:E3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apwh-state-building-economy-and-exchange,capability:E4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apwh-state-building-economy-and-exchange,capability:E5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apwh-state-building-economy-and-exchange,capability:H3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apwh-state-building-economy-and-exchange,capability:H5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
overlay:ap-world-history-modern-overlay,assessment_unit:apwh-geography-migration-and-human-systems,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apwh-geography-migration-and-human-systems,capability:G2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
